token_address,chain,token_name,contract_name,verified,owner,creator,is_hidden_owner,is_proxy,is_sellable,is_hardcoded_owner,has_source_code,has_abi,total_snippets,honeypot_mechanics_number,minting_mechanics_number,ownership_manipulation_number,transfer_blocking_number,stealth_fee_mechanics_number,liquidity_manipulation_number,router_manipulation_number,balance_manipulation_number,anti_analysis_features_number,block_based_restrictions_number,emergency_functions_number
0x19af07b52e5faa0c2b1e11721c52aa23172fe2f5,eth,MEMES ST,MEMES,True,0x0000000000000000000000000000000000000000,0x909d676f0505332c34774917d443f366c26f1148,False,False,True,False,True,True,2,0,0,0,0,0,0,0,0,0,2,0
0x19be6f3f83d079d640720bda3b638a00a3b7ee20,bsc,Kitnet Token,KITNET,True,,0x8a4ac5822a00479ef3cb331dc8ece178ec5556bd,True,False,True,False,True,True,17,0,0,0,0,0,0,0,0,0,17,0
0x19e6bfc1a6e4b042fb20531244d47e252445df01,bsc,Templar Token,TemplarToken,True,0x6056d9271d4784ed8a33bd6adc10f372c0e14b71,0x8e762609cea5ddd3234b9d41cf8d0d8b4f2581a6,False,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x19f78a898f3e3c2f40c6e0cd2ee5545f549d5e99,eth,Deputy Dawgs,DeputyDawgsToken,True,0x0000000000000000000000000000000000000000,0x578182ee86a8a271ce213ab52c3dbd390eee7c5d,False,False,True,False,True,True,7,0,7,0,0,0,0,0,0,0,0,0
0x1a11ea9d61588d756d9f1014c3cf0d226aedd279,eth,MILEI Token,ENMT,True,,0x0eef15ce5bbf26b61a5d117e64358ba4c7b2728d,True,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x1a57367c6194199e5d9aea1ce027431682dfb411,eth,MatrixETF DAO Finance,MDF,True,,0x499b8bee6a9b03b2a78021ad01ad3eb90f78f687,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x1a9b49e9f075c37fe5f86c916bac9deb33556d7e,bsc,ASPOToken,ASPOToken,True,,0xa40ecc57c89e43d2ae0f2958eaf2848ecba9db31,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,bsc,Dai Token,BEP20DAI,True,0xf68a4b64162906eff0ff6ae34e2bb1cd42fef62d,0x88efdac29e3ba290512e26c04908692ae9810566,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x1b3be8fcd2e7c5ce9c5c242e0066fdd9740220d0,eth,Licker,LICKER,True,0x0000000000000000000000000000000000000000,0x729a613fd17df07144b5db5400eb2d68b60a260e,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x1ba8d3c4c219b124d351f603060663bd1bcd9bbf,bsc,TornadoCash,BEP20UpgradeableProxy,True,,0xbe20dc7a4073b26bb77b57260a4d4f43202b10da,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x1bdd3cf7f79cfb8edbb955f20ad99211551ba275,bsc,Liquid Staking BNB,TransparentUpgradeableProxy,True,,0x8e39fbba48014e8a36b36dad183d2a00e9c750cc,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x1bec41a36356d5574aeb068b599ab7e48dd008b8,bsc,DOGEFOOD,DOGEFOOD,True,0x0000000000000000000000000000000000000000,0x67856ebdcf036828142c80a7556de6838966df8f,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x1bf7aedec439d6bfe38f8f9b20cf3dc99e3571c4,bsc,TRONPAD.network,AdminUpgradeabilityProxy,True,0xa55b9fe644acffaf65b1a11576f48b3933172de5,0xa55b9fe644acffaf65b1a11576f48b3933172de5,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x1cc1aca0dae2d6c4a0e8ae7b4f2d01eabbc435ee,bsc,Stronghands Finance,MainToken,True,0xa1b7283e933b1cf4fc6ef74f267061c4882d01b1,0xc5912d60fa64a81be7575d88f4968699f806aa28,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x1cc7047e15825f639e0752eb1b89e4225f5327f2,eth,Pullix,Pullix,True,0x23433dfb5b12e8bedbfeee23d1450cafa910c702,0x23433dfb5b12e8bedbfeee23d1450cafa910c702,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x1ce0c2827e2ef14d5c4f29a091d735a204794041,bsc,Avalanche,BEP20UpgradeableProxy,True,,0xd4fb89a009cf22246b69d17a420dfb9fcd2a4014,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x1cf4592ebffd730c7dc92c1bdffdfc3b9efcf29a,eth,WAVES,WAVES,True,,0x90f85042533f11b362769ea9bee20334584dcd7d,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x1d229b958d5ddfca92146585a8711aecbe56f095,bsc,ZooToken,ZooToken,True,0xaa2d6e1d3ddc1b4aff95aaa08c44c61a395dd700,0xd91b9a16ebb7bc2cca079bd7184ea97241b6aaf8,False,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,bsc,XRP Token,BEP20XRP,True,0xf68a4b64162906eff0ff6ae34e2bb1cd42fef62d,0x88efdac29e3ba290512e26c04908692ae9810566,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x1d3437e570e93581bd94b2fd8fbf202d4a65654a,bsc,NanoByte Token,NanoByteToken,True,0x96c96feab5007aa53e7216d6f5b6451b14a427e2,0x3f39674d0d0c8c23bee64b76df4ebe1244648ac0,False,False,True,False,True,True,10,0,10,0,0,0,0,0,0,0,0,0
0x1d6cbdc6b29c6afbae65444a1f65ba9252b8ca83,bsc,TOR,TOR,True,0x3cdf52cc28d21c5b7b91d7065fd6dfe6d426fcc5,0x08d2c94f47b5ca3c3193e599276aabf24aadc9a1,False,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x1f39dd2bf5a27e2d4ed691dcf933077371777cb0,bsc,SnowCrash Token,SnowCrashToken,True,,0xb9486eb11a51492b0af1a1f3248e399c17d89597,True,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x1fa4a73a3f0133f0025378af00236f3abdee5d63,bsc,NEAR Protocol,BEP20UpgradeableProxy,True,,0xfc19e4ce0e0a27b09f2011ef0512669a0f76367a,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x1ffd0b47127fdd4097e54521c9e2c7f0d66aafc5,bsc,Tixl Token,MintableToken,True,,0xb55e6e92a919d0660cd5d5dab8b6b799b2fad790,True,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x2015bc0be96be4aea2aabc95522109acfec84c30,eth,WETH HEDZ,FinalToken,True,0x0000000000000000000000000000000000000000,0x406b43fbf1d0268a02be2eb45584800935c12ce9,False,False,False,False,True,True,2,0,1,0,1,0,0,0,0,0,0,0
0x2047ab3072b52561596ce5e0131bdbb7c848538d,eth,bored token,boredtoken,True,0x9926a70860af602f7b73cd53f893d2e9edeafb66,0x9926a70860af602f7b73cd53f893d2e9edeafb66,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x20de22029ab63cf9a7cf5feb2b737ca1ee4c82a6,bsc,Chess,Chess,True,,0x0a599ea28beb703f04f45d566e91c94f2761bb26,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2167afa1c658dc5c4ec975f4af608ff075a8b8ae,bsc,EVAI,EvaiToken,True,0xf33920706cbb5310744c9e18c8763a96b3810fda,0x23ee8cfede61b86cc73e18323b1fd34520587d20,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x217ddead61a42369a266f1fb754eb5d3ebadc88a,eth,Donkey,Donkey,True,,0x8345f3afa13a2acc4fcd55a173ea21078ad958e8,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x21cd589a989615a9e901328d3c089bbca16d00b2,eth,X Money,xmoney,True,0x0000000000000000000000000000000000000000,0x42d3f22b582c81f71b15875ef1f39037d5c5a18e,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x22514ffb0d7232a56f0c24090e7b68f179faa940,bsc,QORPO Token,QorpoToken,True,0xbda41e99694713ff3ab358d6b9408cbb82d76655,0x722893ce9e97f1273be7de861974e3c5d815b788,False,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x22830be0954ff3bf7929405c488b1bba54a7e0d3,bsc,BRCStarter,BrcStarterTOKEN,True,0x207b2decea5620bc1b811e8b9f6dfd3d66b4545e,0x207b2decea5620bc1b811e8b9f6dfd3d66b4545e,False,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x22b4fa9a13a0d303ad258ee6d62a6ac60364b0c9,bsc,Big Pump,PUMP,True,0x5f96545b40177169e9c6c4a78662c98bc086107e,0x0cae2c281209309c8d0d5084bc8812f3835968ca,False,False,True,False,True,True,4,0,3,1,0,0,0,0,0,0,0,0
0x22b6c31c2beb8f2d0d5373146eed41ab9ede3caf,eth,CocktailBar,COC,True,0x5ac31ba192dabc9e5eeff34c14a117c6184c2d04,0x5ac31ba192dabc9e5eeff34c14a117c6184c2d04,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x22fffab2e52c4a1dff83b7db7ef319698d48667f,bsc,Bull,StandardToken,True,0x0000000000000000000000000000000000000000,0x93d7a83c262aa1dc64592b99b0ee9eb4d8abb024,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x232fb065d9d24c34708eedbf03724f2e95abe768,bsc,Sheesha Finance,LGE,True,0x994c790b4d2e916d4f58516bef4a32caa179b6c2,0x467a383d5561c933a0f9c13d441828c49d323b00,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x23396cf899ca06c4472205fc903bdb4de249d6fc,bsc,Wrapped UST Token,WrappedUST,True,0x65866fbdb58c13d4c81f47779c11b1bfa127641f,0xf47b30084ae23e28a08509010cd640a68aca7ea1,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x238950013fa29a3575eb7a3d99c00304047a77b5,bsc,Beeper Coin,BeeperToken,True,,0x28c549e8962c840b4b24cb7a37d2d0f9cbb735f4,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x23b8683ff98f9e4781552dfe6f12aa32814924e8,bsc,Jarvis Synthetic Euro,MintableBurnableSyntheticTokenPermit,True,,0x64284cdf8b0528695de0401827638c65936dcb7c,True,False,False,False,True,True,7,0,7,0,0,0,0,0,0,0,0,0
0x23ce9e926048273ef83be0a3a8ba9cb6d45cd978,bsc,Dalarnia,BEP20Token,True,0x6ef1c382187f36809c23591f6f4809a163533186,0x2e05e17f7adb5d9c4e4b0aa7d919394a48bff58b,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x23e8a70534308a4aaf76fb8c32ec13d17a3bd89e,bsc,lUSD,AdminUpgradeabilityProxy,True,,0x97878b91b9bacb142e64910086a0fdcec32ef94c,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,eth,Shina Inu,TokenMintERC20Token,True,,0x0129829dbe7a41bbed9626df482a2fc38e21584a,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2442421fe1acc8a732251fc372892b5ff1fdd938,bsc,Deer Token,DeerToken,True,0xc24b4aae118b2e07ec36930c2ee83fbcf4603984,0xc24b4aae118b2e07ec36930c2ee83fbcf4603984,False,False,False,False,True,True,1,0,0,0,0,0,1,0,0,0,0,0
0x249ca82617ec3dfb2589c4c17ab7ec9765350a18,eth,Verse,VerseToken,True,,0x641ad78baca220c5bd28b51ce8e0f495e85fe689,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b,eth,THE TRUTH,StandardERC20,True,,0x378ddb6914e32c4d9c0e08881d460ee9c6c73b82,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x24c19f7101c1731b85f1127eaa0407732e36ecdd,eth,Sharedstake.finance,SGTv2,True,,0xa1feaf41d843d53d0f6bed86a8cf592ce21c409e,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,eth,SHIKOKU INU,TokenMintERC20Token,True,,0xedd21c1e7dc8c207ba6e135deb8d54324fc88d2d,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x250632378e573c6be1ac2f97fcdf00515d0aa91b,bsc,Binance Beacon ETH,BEP20UpgradeableProxy,True,,0xfc19e4ce0e0a27b09f2011ef0512669a0f76367a,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x25382fb31e4b22e0ea09cb0761863df5ad97ed72,bsc,Paragen,Paragen,True,0xc46c13ff90782c268a8b7db60311debdb91a143d,0xa0373e9d02bb7397fb7f1fa0d3f4e0278b1b31f3,False,False,True,False,True,True,7,0,7,0,0,0,0,0,0,0,0,0
0x255494b830bd4fe7220b3ec4842cba75600b6c80,eth,Beast Seller,BEAST,True,0x0000000000000000000000000000000000000000,0xf4c8513243ca2d730eb8c1641452e96d730e5d86,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x2559813bbb508c4c79e9ccce4703bcb1f149edd7,eth,HOURGLASS,hourglass,True,0x0000000000000000000000000000000000000000,0xf229f8488b94a58e5b3ea733edba632c3d09d1d5,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x256d1fce1b1221e8398f65f9b36033ce50b2d497,eth,Alvey Chain,AlveyChainToken,True,,0xac000414f849e2a32e29842276eb5a13c741b464,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x25931894a86d47441213199621f1f2994e1c39aa,eth,ChainGPT,TransparentUpgradeableProxy,True,,0xfe83475880d3592833249baaacfec5ed51e29d82,True,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x2596825a84888e8f24b747df29e11b5dd03c81d7,eth,Faith Tribe,FaithTribe,True,,0xe0b20f2d4d86cd9cf670a4d30a72986c2365939f,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2598c30330d5771ae9f983979209486ae26de875,bsc,Any Inu,InterchainToken,True,,0xd36aac0c9676e984d72823fb662ce94d3ab5e551,True,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x25a528af62e56512a19ce8c3cab427807c28cc19,bsc,Formation Finance,AnyswapV5ERC20,True,0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x261510dd6257494eea1dda7618dbe8a7b87870dd,bsc,Dehero Community Token,ERC20,True,,0x84065bf144ca20ff7dbfc5830fc80d8ab038d453,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2620638eda99f9e7e902ea24a285456ee9438861,eth,Crust Storage Market,CrustTaskToken,True,0x0000000000000000000000000000000000000000,0x9b4b4eba6e20530d98d0d8b125f0c9dfc5e53740,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x26a604dffe3ddab3bee816097f81d3c4a2a4cf97,eth,CorionX utility token,CorionXToken,True,0x089aad9e9106624023ea15363dae8abf6f8b7b0c,0x089aad9e9106624023ea15363dae8abf6f8b7b0c,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x26d3163b165be95137cee97241e716b2791a7572,bsc,DSHARE,DShare,True,0xe7ec888e1cfe169afe8b5f635f87c8b7a04a8372,0x2d2b3f8e2dc0a81f49633244c504d94a46dfb770,False,False,True,False,True,True,8,0,8,0,0,0,0,0,0,0,0,0
0x270b7748cdf8243bfe68face7230ef0fce695389,eth,Hinkal ETH,hToken,True,0xbdc77a0c69f13207acb70a6981cad60b4c1d1942,0x53a1eeb0c182144b27ca0a2010939da33ebc207d,False,False,False,False,True,True,5,0,5,0,0,0,0,0,0,0,0,0
0x270ca21eb1a37cfe0e9a0e7582d8f897e013cdff,eth,Dogius Maximus,DOGIUS,True,0x0000000000000000000000000000000000000000,0x7293489b581e94a1a5d20258a4ac8508064d8ce5,False,False,True,False,True,True,3,0,2,0,0,0,0,0,0,0,1,0
0x27ae27110350b98d564b9a3eed31baebc82d878d,bsc,CumRocket,CumRocket,True,0x0000000000000000000000000000000000000000,0x11e54fe8507d61781227cd53670cbd69bdcc6236,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x27c78a7c10a0673c3509ccf63044aab92e09edac,eth,Butterfly Ai,ButterFlyCA,True,0x0000000000000000000000000000000000000000,0x0478aa0f766bbcfd0882ad8ae5df5f0531f06065,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x27f103f86070cc639fef262787a16887d22d8415,eth,FOFO Token,FOFO,True,0x0000000000000000000000000000000000000000,0x1d57bf5d8de9ab752e49f7238710aedfc4a7f067,False,False,True,False,True,True,5,0,3,0,0,0,0,1,1,0,0,0
0x283d480dfd6921055e9c335fc177bf8cb9c94184,eth,VIX777,VIX,True,0x0000000000000000000000000000000000000000,0xfa0da1ab33994e7dd653ad60aeaf7d587a376545,False,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x2859e4544c4bb03966803b044a93563bd2d0dd4d,bsc,SHIBA INU,BEP20UpgradeableProxy,True,,0xd4fb89a009cf22246b69d17a420dfb9fcd2a4014,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x285db79fa7e0e89e822786f48a7c98c6c1dc1c7d,eth,Magic Internet Cash,MIC,True,0x0000000000000000000000000000000000000000,0x7c0c91c1b2152e176bf6712a8ee32472383671b8,False,False,True,False,True,True,7,0,4,0,1,1,1,0,0,0,0,0
0x28ce223853d123b52c74439b10b43366d73fd3b5,bsc,FAME MMA,Gem,True,0x9bf62e157de11d33427ccdbf629734e2c5fcbe63,0x35fbc7fce711c724410279a3777332c938a34500,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x28e58ee9932697f610de907a279684d30c407ba9,eth,Depinet,DEPINET,True,0x0000000000000000000000000000000000000000,0xa382daee1902907305888ff39370ea6ac37a3c69,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x28e67eb7aaa8f5dd9cb7be2b2e3dad6b25edb1ab,eth,Freaky KEKE,TokenERC20,True,,0x88bc7f67b7471ed2e10224fc93f2df423a089691,True,False,True,False,True,True,7,0,7,0,0,0,0,0,0,0,0,0
0x29132062319aa375e764ef8ef756f2b28c77a9c9,bsc,BPAD,BPAD,True,0xfec2fb39c27ce866b8c83620091a76e6de24c6b2,0x9db6ec8987f017f44fcb4123b3811eec68c31ebf,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x295b42684f90c77da7ea46336001010f2791ec8c,eth,Xi Token,XiToken,True,,0xec0ceeaa79918d5651ec2fab2582e6676b5cde88,True,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x29a63f4b209c29b4dc47f06ffa896f32667dad2c,bsc,PURSE TOKEN,ERC1967Proxy,True,0xce39a59ae918bdf61f6203851e518310a6adeb19,0x344fa9d731f6f97b33a60cf3dcebc7c9d200fa97,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x2a17dc11a1828725cdb318e0036acf12727d27a2,bsc,Arena Token,ArenaToken,True,0xbea60d145747a66cf27456ef136b3976322b7e77,0xfaa5aeb4dac43b957ac6e395558f38ee1ce88ff9,False,False,True,False,True,True,6,0,6,0,0,0,0,0,0,0,0,0
0x2a414884a549ef5716bc1a4e648d3dc03f08b2cf,eth,PERQ,TransparentUpgradeableProxy,True,,0x225f31863b892dd747d06c1f46dcebfa73907870,True,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x2a48ece377b87ce941406657b9278b4459595e06,bsc,Lunatics,Lunatics,True,0x0000000000000000000000000000000000000000,0x5196958343caa03fa2d521f5680fa98a394ce4d8,False,False,True,False,True,True,10,0,5,0,0,5,0,0,0,0,0,0
0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e,bsc,XEN Crypto,XENCrypto,True,,0x2b8ad0083c09da898d6beee190c6a2f2345d547c,True,True,True,False,True,True,7,0,7,0,0,0,0,0,0,0,0,0
0x2b37127988e4e5e9576b7a533d873c23cfbdb1e9,eth,ZENTIUM,SparkStarterToken,True,0x0000000000000000000000000000000000000000,0xff5ef98e9c834f349ab9bc8cb2de092a1df27a7f,False,False,True,False,True,True,3,0,2,0,1,0,0,0,0,0,0,0
0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,eth,HEX,HEX,True,,0x896f23373667274e8647b99033c2a8461ddd98cc,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2c0687215aca7f5e2792d956e170325e92a02aca,eth,Earth 2 Essence,E2EssenceToken,True,,0x68d332ec97800aa1a112160195cc281978ec8eea,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2c717059b366714d267039af8f59125cadce6d8c,bsc,MetaShooter,MetaShooterToken,True,0xc0c6ef39ed0e20ba44bfd28e2e168644d96f45eb,0xc0c6ef39ed0e20ba44bfd28e2e168644d96f45eb,False,False,True,False,True,True,8,0,8,0,0,0,0,0,0,0,0,0
0x2c7f442aab99d5e18cfae2291c507c0b5f3c1eb5,eth,KEKO,KEKO,True,0x0000000000000000000000000000000000000000,0x1cf851543d7158805a4e4dae14efbab8185996c1,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944,bsc,AITECH,AITECH,True,,0x291d3813d975317b4375e050217c5335ab28e87f,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2d5d69da90b4c02b95c802344b48e3e57ce220d7,eth,Beware of Geeks Bearing Grifts,BOGBG,True,0x0000000000000000000000000000000000000000,0x783b6c59af8945496c38935a5c0d6a322277a020,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x2da719db753dfa10a62e140f436e1d67f2ddb0d6,eth,CERE Network,Token,True,,0xf38362a01a5b66c5d3c3be950662a44c1cf1ced0,True,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x2ed9a5c8c13b93955103b9a7c167b67ef4d568a3,bsc,Mask Network,BEP20UpgradeableProxy,True,,0x41e07607e46120f2c331225a9dd045dcfd039962,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x2ef52ed7de8c5ce03a4ef0efbe9b7450f2d7edc9,eth,Revain,ERC20Proxy,True,,0x0d95096d10dc3f7d9a6e583381a56ee69913e87a,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x2efa572467c50c04a6eed6742196c0d0d287c1bb,eth,Based Chad,BridgeToken,True,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0xd701ab9883b5296d059ffad57f613bdc1841e57b,False,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x2f573070e6090b3264fe707e2c9f201716f123c7,eth,Mumu,Mumu,True,0x0000000000000000000000000000000000000000,0xd65e6316c14752334d24675be82ef268755c2f47,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2f5fa8adf5f09a5f9de05b65fe82a404913f02c4,eth,TROLL 2.0,TROLL20,True,0x0000000000000000000000000000000000000000,0x33c15b115978901ef6131468214167895b175046,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x2fa5daf6fe0708fbd63b1a7d1592577284f52256,bsc,UnmarshalToken,BEP20,True,0x73f182613cd91c93b96ccad7db2f4c4d04eeb1f1,0xdc99088b3501d2343170f2d74eb29c4708bd0890,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2fb652314c3d850e9049057bbe9813f1eee882d3,eth,RocketX Exchange V2,RocketXExchangeV2,True,0x6a6c8d542044a0edaa0c550c214090c20df56a8e,0x6a6c8d542044a0edaa0c550c214090c20df56a8e,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x2ff0b946a6782190c4fe5d4971cfe79f0b6e4df2,bsc,Mysterium,AnyswapV5ERC20,True,0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x2ff3d0f6990a40261c66e1ff2017acbc282eb6d0,bsc,Venus SXP,VBep20Delegator,True,,0x1ca3ac3686071be692be7f1fbecd668641476d7e,True,True,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1,bsc,Green Metaverse Token,BEP20UpgradeableProxy,True,,0xbe20dc7a4073b26bb77b57260a4d4f43202b10da,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x3073f7aaa4db83f95e9fff17424f71d4751a3073,eth,Movement,TransparentUpgradeableProxy,True,,0x3eb69ef2dbedd5d58aa5e074131cd22d5e87ff53,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x30807d3b851a31d62415b8bb7af7dca59390434a,bsc,RadioShack Token,RadioToken,True,0x50ea8ade6514e05d44c0304f9fd063f81b52371b,0xb11479bae358e4f5f19bd35dbf5863e20e7330c2,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x30ae41d5f9988d359c733232c6c693c0e645c77e,eth,Wrapped AyeAyeCoin,WrappedAyeAyeCoin,True,,0xd9d3c1d03f715d3fc21cc90b1a7f0f80e8a7bc78,True,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x31471e0791fcdbe82fbf4c44943255e923f1b794,bsc,Plant vs Undead Token,PvUToken,True,0x57cc084625a7615bb4d44fa3b8375e053a1df094,0x57cc084625a7615bb4d44fa3b8375e053a1df094,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3192ccddf1cdce4ff055ebc80f3f0231b86a7e30,bsc,Bsc-Peg INSUR Token,TransparentUpgradeableProxy,True,,0x345c9ae61ff6e68b319d61082a017ba854892488,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x31d0a7ada4d4c131eb612db48861211f63e57610,bsc,BSCstarter,STARToken,True,,0xf7e925818a20e5573ee0f3ba7abc963e17f2c476,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377,bsc,Mobox,MoboxToken,True,0x05ae382408aa7b4c28ddce7cf76519ebd2dd8709,0x76975bd7c484fcacd9507feb67a1394701d4335c,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x320ed4c7243e35a00f9ca30a1ae60929d15eae37,eth,The Blox Project,BLOX,True,0x0000000000000000000000000000000000000000,0x6a9581394efd73db1b669b209ef79303fb0cc10c,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x3256cade5f8cb1256ac2bd1e2d854dec6d667bdf,eth,Mogutou,Mogutou,True,0x0000000000000000000000000000000000000000,0x2976d1c6ef1850b2f7c42a0e21f4234e38c871f8,False,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x32b86b99441480a7e5bd3a26c124ec2373e3f015,eth,BAD IDEA AI,BADIdeaAI,True,,0x57d75d9eebbde7fc7a3fe014cd0af7b191c66819,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
